ID,Name,Votes,Description,Date,Status,URL
WEBFLOW-I-1158,Flagging browser compatability for CSS and JS functions,2,It would be really great if CSS/JS properties and functionality could be flagged in the designer as either supported by a current baseline of modern browsers or not maybe somehow connected to caniuse. It is a bit of a pain to happily work away in the designer on the presumption that everything you can do there will display correctly on an acceptable baseline only to find out later in testing that aspects need to be rebuilt. Caniuse presents a baseline assessment at any give time for particular functionality and if webflow could connect to that knowledgebase and present a tiny green amber or red circle on CSS functions the user could click to see a list of 'live' known issues related to the particular property etc. Maybe an unrealistic wish? But that's what wishlists are for right? :),19/03/2018,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1158
WEBFLOW-I-3479,Fontawesome / Noun Project Integration,1,It would be great if there was an easier way to implement Fontawesome icons into Webflow projects or Noun Project icons.  Perhaps you could enter an API key into the settings of a Webflow Project which would enable you to search and select icons from within Webflow.,02/11/2020,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-3479
WEBFLOW-I-3470,Intelligent interactions management to avoid duplicates,1,When working with symbols and iterating on designs you often end up with several interactions that are identical. It would be easy to add a script that reuses the existing one if it is identical?  Example: you have an interaction called "on scroll enter" it duplicates to "on scroll enter 2" "on scroll enter 3" etc. ,29/10/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3470
WEBFLOW-I-3467,Streamlined Cursor Changing,1,It would be great to make it easier to change the cursor and add animations and ques for them (change on hover; maybe play cursor animation on hover). I find a custom cursor adds value to sites and shows that the designer put more effort into making it :),29/10/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3467
WEBFLOW-I-1135,Interaction changes z-index,2,Interested in having an option to change z-index stacking on an element.,28/02/2018,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1135
WEBFLOW-I-3441,Conditional Visibility Based on published status,1,I'd love to see the option to turn off visibility of an item if it's referenced item is archived or deleted. For example I have a collection of stores and a collection of job listings and each of those job items reference a store. If I archive the store that the job listing references the job listing still shows on the page except without the referenced store's info anymore. I'd like for it to archive the job listing once the store with the job opening is archived.,23/10/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3441
WEBFLOW-I-3440,Sort assets by size,1,I think the title is pretty self explainitory. "Responsive images" are supposed to work they don't seem to for my site. In a support thread I was told it's always best practice to upload an "optomized" image file for the largest size. So would be nice to sort assets by size instead of going through them all one by one to find the large ones.,23/10/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3440
WEBFLOW-I-3423,Easy access to entities like &shy; by selecting from a palette,1,I miss an easy way to insert HTML Symbol Entities Codes. In particular soft hyphens and non-breaking spaces. Could we get a tabbed palette to select an entity which is then inserted at the cursor position as long as it is in a text field?,18/10/2020,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-3423
WEBFLOW-I-3409,Show both label and field name in Collections if mismatch,1,If the label and field name in Collections are not the same show both.  Without this info it can be hard to setup integrations with Zapier and Integromat for updating values like multi-reference fields via automations. Here's a relevant Twitter discussion: https://twitter.com/TGines/status/1315295156166373376 ,12/10/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3409
WEBFLOW-I-1085,Flowchart,2,it would be awesome if there is an option for creating a flowchart base on your completed design. This will be helpful when we hand over the design to the developers/,23/01/2018,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1085
WEBFLOW-I-3390,Best Form Bot Prevention,1,I'm receiving lots of bot submissions in all my webflow websites and NONE on my Wix Websites. I think Wix has some bot protection built-in. We don't want to be forced to place a Recaptcha field in the forms as it looks ugly.,06/10/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3390
WEBFLOW-I-3355,Cheaper E-commerce plan for non-business website,1,As an amateur photographer I would like to sell prints online but most artists only sell a couple of items a year. The cost of $29/month is too expensive for people that require e-commerce but doesn’t sell a lot. I think Webflow should add a more limited plan with 1 staff and lower number of products for like $19/month or integrate it in the CMS plan.,28/09/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3355
WEBFLOW-I-3338,To make automatic signing in platform,1,A signin platform for users to be able to login or create an account fast and automatically,24/09/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3338
WEBFLOW-I-3334,Better search and filter functionality for E-commerce orders,1,Right now its just possible to search for basic informations on the top level of the ecommerce order panel (like order number customer etc.)  You can not search (or filter) for further stuff like additional infos (Text field text area & checkbox inputs) of an order.  As I need to filter orders for additional infos it would be great to get the search level of the order panel deeper.,23/09/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3334
WEBFLOW-I-3331,Add IBM Video to the video element,1,It would be great if we could add support for IBM Streaming Video to the video player,23/09/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3331
WEBFLOW-I-1004,Is it possible to recreate a site scroll action?,2,Looking to see if and/or how the scroll interaction can be achieved for the below site if possible within webflow. http://work.antonandirene.com/onesharedhouse,20/11/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-1004
WEBFLOW-I-3276,Replace "Website" with "Project" in Webflow URLs.,1,Can Webflow please change their URLs from...  webflow.com/WEBSITE/...  to  webflow.com/PROJECT/...Let's stop associating Webflow with just building websites.  It's like suggesting that Photoshop is just a photo editor.  And I'm sick of the comparisons with Squarespace Wix etc.,05/09/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3276
WEBFLOW-I-3274,Color Asset info. text for assets used on webpage,1,Fast At-a-Glance indicator of which photo is being used on site when two photos are the same or very similar and to easily see what assets have not yet been used.,04/09/2020,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-3274
WEBFLOW-I-3269,support for biteable,1,can you add video support for biteable they have great copy links and make it easy!,01/09/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3269
WEBFLOW-I-3266,Export CMS collections and fields using html tag attributes,1,It would be great to be able to add automatically attributes to the html tags that are connected to fields from a collection. When clicking on the check box (in purple) of a collection field to attach it to the html tag it will automatically add an attribute corresponding to the field like this :tag attribute: 'data-<field type>'='<field slug name>'That way you can specify multiple fields to a single html tag.Same idea with collections if an attribute could be automatically added to the top div tag of a collection dynamic list (with the class='w-dyn-list') like this : tag attribute: 'data-collection'='<collection slug name>'And we could extend the concept with filters that would be awesome !,31/08/2020,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-3266
WEBFLOW-I-944,Visual Symbol Preview,2,Hey guys I was thinking maybe a visual preview for the symbol we create The back functionality will be: a taken screenshot when the symbol is created and then swap it with the 3d cube that we actually have right now and maybe if we hover on the symbol row we will have a bigger tooltip with the previewed image. I think this could help us a better visualization in terms of UI what do you guy think? Just thinking out loud q:,17/10/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-944
